Season,Building type,Cooling startegy_building level,Climate,Thermal sensation,Koppen climate classification,Clo,Met,Thermal preference,Relative humidity,Air velocity,Country,Air temperature
3,2,3,3,0.0,7,0.97,1.2,0,40.9,0.09,14,20.1
3,2,3,3,2.0,7,1.37,1.4,0,30.5,0.04,14,21.0
3,2,3,3,1.0,7,1.37,1.1,0,36.1,0.03,14,20.7
3,2,3,3,2.0,7,1.01,1.2,1,22.8,0.07,14,21.6
3,2,3,3,2.0,7,0.71,1.3,1,35.6,0.02,14,22.7
3,2,3,3,-1.0,7,0.81,1.1,2,33.6,0.03,14,22.6
3,2,3,3,-1.0,7,0.81,1.2,2,30.8,0.01,14,24.0
3,2,3,3,0.0,7,0.84,1.0,0,32.5,0.03,14,23.1
3,2,3,3,0.0,7,0.84,1.2,0,24.8,0.03,14,23.1
3,2,3,3,0.0,7,1.02,1.3,0,19.9,0.03,14,22.7
3,2,3,3,0.0,7,0.55,1.2,0,33.5,0.02,14,22.9
3,2,3,3,0.0,7,0.6,1.5,0,35.6,0.02,14,22.5
3,2,3,3,0.0,7,0.6,1.2,0,30.1,0.01,14,24.1
3,2,3,3,0.0,7,0.54,1.5,0,32.2,0.02,14,24.3
3,2,3,3,0.0,7,0.54,1.3,0,32.5,0.02,14,22.6
3,2,3,3,0.0,7,0.54,1.4,0,23.5,0.04,14,23.5
3,2,3,3,0.0,7,0.54,1.3,0,26.7,0.03,14,22.3
3,2,3,3,-3.0,7,0.75,1.1,2,33.5,0.02,14,22.9
3,2,3,3,-3.0,7,0.53,1.1,2,35.6,0.03,14,22.6
3,2,3,3,-3.0,7,0.53,1.1,2,31.0,0.01,14,23.9
3,2,3,3,0.0,7,1.03,1.1,2,31.7,0.02,14,23.3
3,2,3,3,-3.0,7,1.03,1.1,2,32.4,0.01,14,22.7
3,2,3,3,0.0,7,0.98,1.1,0,23.5,0.04,14,23.5
3,2,3,3,-2.0,7,0.82,1.2,2,34.0,0.02,14,22.9
3,2,3,3,-2.0,7,0.82,1.2,2,36.3,0.02,14,22.7
3,2,3,3,-2.0,7,1.07,1.2,2,32.5,0.02,14,22.8
3,2,3,3,-2.0,7,0.97,1.2,2,26.1,0.02,14,22.7
3,2,3,3,-1.0,7,1.07,1.2,2,21.7,0.03,14,22.3
3,2,3,3,2.0,7,0.58,1.8,1,35.0,0.01,14,22.5
3,2,3,3,2.0,7,0.58,1.8,1,36.8,0.02,14,21.5
3,2,3,3,2.0,7,0.58,1.8,1,32.8,0.02,14,21.8
3,2,3,3,0.0,7,0.7,1.4,0,34.5,0.02,14,22.3
3,2,3,3,0.0,7,0.98,1.4,0,36.0,0.02,14,21.5
3,2,3,3,1.0,7,0.98,1.0,1,32.6,0.02,14,23.5
3,2,3,3,0.0,7,0.71,1.2,0,34.0,0.03,14,22.3
3,2,3,3,-2.0,7,0.71,1.2,2,33.6,0.01,14,22.2
3,2,3,3,0.0,7,0.89,1.0,0,26.0,0.03,14,21.9
3,2,3,3,0.0,7,0.89,1.2,0,27.2,0.02,14,22.1
3,2,3,3,2.0,7,0.57,1.2,0,35.3,0.02,14,22.5
3,2,3,3,2.0,7,0.57,1.2,0,32.0,0.01,14,23.8
3,2,3,3,2.0,7,0.57,1.2,0,32.8,0.02,14,21.8
3,2,3,3,2.0,7,0.57,1.2,0,33.7,0.02,14,22.1
3,2,3,3,2.0,7,0.57,1.2,0,25.6,0.01,14,23.4
3,2,3,3,2.0,7,0.57,1.2,0,27.6,0.02,14,21.6
3,2,3,3,-1.0,7,0.78,1.2,2,34.5,0.02,14,22.3
3,2,3,3,0.0,7,0.81,1.2,2,36.8,0.02,14,21.5
3,2,3,3,-1.0,7,0.81,1.2,2,33.3,0.01,14,22.5
3,2,3,3,0.0,7,0.81,1.2,0,33.8,0.02,14,21.8
3,2,3,3,1.0,7,0.73,1.2,0,24.6,0.04,14,22.4
3,2,3,3,1.0,7,0.73,1.2,0,27.6,0.03,14,21.4
3,2,3,3,1.0,7,0.57,1.3,0,36.9,0.02,14,22.1
3,2,3,3,1.0,7,0.57,1.3,0,34.5,0.02,14,22.3
3,2,3,3,0.0,7,0.57,1.0,0,36.0,0.02,14,21.5
3,2,3,3,0.0,7,0.57,1.1,0,32.6,0.02,14,23.5
3,2,3,3,-3.0,7,1.19,1.2,2,38.1,0.02,14,22.6
3,2,3,3,-2.0,7,1.19,1.2,2,38.2,0.03,14,22.5
3,2,3,3,-3.0,7,1.19,1.2,2,36.0,0.03,14,22.7
3,2,3,3,1.0,7,0.69,1.2,2,35.6,0.05,14,23.0
3,2,3,3,-3.0,7,1.34,1.3,2,34.9,0.05,14,22.6
3,2,3,3,-3.0,7,1.34,1.2,2,26.7,0.03,14,24.0
3,2,3,3,-2.0,7,1.26,1.2,2,28.5,0.05,14,22.8
3,2,3,3,-3.0,7,0.7,1.2,2,23.3,0.05,14,22.5
3,2,3,3,1.0,7,1.08,1.2,1,35.4,0.03,14,22.8
3,2,3,3,-3.0,7,0.82,1.2,2,36.1,0.03,14,23.1
3,2,3,3,-2.0,7,0.82,1.2,2,36.5,0.03,14,22.3
3,2,3,3,-2.0,7,0.82,1.2,2,34.4,0.04,14,23.1
3,2,3,3,-2.0,7,0.57,1.4,2,35.6,0.03,14,22.6
3,2,3,3,1.0,7,0.57,1.4,0,35.1,0.03,14,22.2
3,2,3,3,1.0,7,0.57,1.4,0,25.7,0.06,14,23.6
3,2,3,3,1.0,7,0.57,1.4,0,28.5,0.05,14,22.4
3,2,0,3,-3.0,7,0.98,1.4,2,35.3,0.03,14,23.0
3,2,0,3,-2.0,7,0.98,1.4,2,38.0,0.03,14,22.4
3,2,0,3,-2.0,7,0.98,1.4,2,33.6,0.05,14,23.9
3,2,0,3,1.0,7,0.98,1.4,0,36.1,0.07,14,23.0
3,2,0,3,0.0,7,1.3,1.2,0,36.1,0.03,14,23.1
3,2,0,3,0.0,7,1.48,1.2,0,38.2,0.03,14,22.5
3,2,0,3,0.0,7,1.48,1.2,0,33.1,0.03,14,22.8
3,2,0,3,-2.0,7,1.33,1.2,2,34.8,0.05,14,24.2
3,2,0,3,-3.0,7,1.33,1.3,2,35.0,0.03,14,22.4
3,2,0,3,-1.0,7,1.48,1.2,0,24.1,0.03,14,25.5
3,2,0,3,3.0,7,1.48,1.2,1,28.5,0.05,14,22.7
3,2,0,3,-3.0,7,1.33,1.2,2,21.6,0.05,14,23.1
3,2,0,3,-1.0,7,0.41,1.4,0,27.3,0.03,14,23.2
3,2,0,3,-1.0,7,1.35,1.1,2,37.1,0.03,14,22.3
3,2,0,3,0.0,7,0.78,1.4,0,38.1,0.02,14,22.6
3,2,0,3,1.0,7,0.78,1.1,1,35.3,0.03,14,23.0
3,2,0,3,0.0,7,1.41,1.2,0,33.7,0.01,14,23.7
3,2,0,3,-2.0,7,1.41,1.3,2,38.1,0.05,14,21.7
3,2,0,3,-1.0,7,1.41,1.2,2,33.0,0.07,14,23.7
3,2,0,3,0.0,7,1.41,1.3,0,36.3,0.06,14,22.3
3,2,0,3,0.0,7,1.41,1.2,0,35.0,0.08,14,22.8
3,2,0,3,2.0,7,0.81,1.4,1,25.6,0.09,14,23.2
3,2,0,3,-1.0,7,0.81,1.2,2,29.3,0.08,14,22.1
3,2,0,3,0.0,7,0.78,1.1,0,25.6,0.09,14,23.2
3,2,0,3,0.0,7,0.78,1.1,0,29.5,0.08,14,21.7
3,2,0,3,0.0,7,0.78,1.1,0,20.9,0.06,14,23.2
2,2,0,3,-2.0,7,0.33,1.3,0,50.0,0.03,14,23.4
2,2,0,3,-2.0,7,0.33,1.3,0,51.9,0.05,14,24.0
2,2,0,3,0.0,7,0.66,1.5,0,54.0,0.03,14,22.8
2,2,0,3,-1.0,7,0.68,1.3,1,47.2,0.03,14,24.2
2,2,0,3,3.0,7,0.78,1.3,1,52.8,0.04,14,23.4
2,2,0,3,1.0,7,0.68,1.2,1,54.2,0.03,14,22.8
2,2,0,3,2.0,7,0.78,1.3,1,51.0,0.03,14,22.8
2,2,0,3,-2.0,7,0.74,1.2,0,44.1,0.03,14,22.5
2,2,0,3,2.0,7,0.74,1.2,1,40.0,0.02,14,22.8
2,2,0,3,-2.0,7,0.74,1.2,0,39.8,0.03,14,22.4
2,2,0,3,2.0,7,0.78,1.2,1,36.5,0.02,14,22.3
2,2,0,3,-1.0,7,0.79,1.2,1,38.4,0.03,14,22.5
2,2,0,3,3.0,7,0.56,1.2,1,46.0,0.03,14,23.9
2,2,0,3,3.0,7,0.56,1.2,1,47.2,0.03,14,24.5
2,2,0,3,-1.0,7,0.61,1.2,1,50.1,0.03,14,22.9
2,2,0,3,0.0,7,0.61,1.2,1,50.3,0.02,14,22.7
2,2,0,3,-1.0,7,0.63,1.2,1,39.5,0.02,14,22.5
2,2,0,3,-1.0,7,0.31,1.2,2,36.5,0.03,14,22.4
2,2,0,3,-2.0,7,0.31,1.2,2,34.8,0.03,14,22.4
2,2,0,3,-2.0,7,0.61,1.2,0,35.6,0.03,14,22.5
2,2,0,3,0.0,7,0.63,1.3,0,46.2,0.03,14,23.7
2,2,0,3,0.0,7,0.63,1.3,0,49.3,0.03,14,24.0
2,2,0,3,0.0,7,0.63,1.2,0,48.1,0.03,14,22.4
2,2,0,3,0.0,7,0.63,1.6,0,49.9,0.02,14,22.8
2,2,0,3,0.0,7,0.63,1.2,0,40.8,0.03,14,22.6
2,2,0,3,0.0,7,0.63,1.3,0,41.4,0.05,14,24.9
2,2,0,3,2.0,7,0.57,1.2,1,50.7,0.06,14,24.1
2,2,0,3,0.0,7,0.67,1.2,0,54.7,0.07,14,22.2
2,2,0,3,2.0,7,0.67,1.3,1,54.3,0.06,14,22.1
2,2,0,3,0.0,7,0.67,1.2,0,42.6,0.05,14,21.4
2,2,0,3,0.0,7,0.67,1.3,0,39.3,0.05,14,22.1
2,2,0,3,0.0,7,0.58,1.3,0,39.3,0.05,14,21.3
2,2,0,3,0.0,7,0.58,1.3,0,35.9,0.05,14,22.4
2,2,0,3,1.0,7,0.68,1.3,1,48.5,0.05,14,22.9
2,2,0,3,-1.0,7,0.83,1.4,2,48.8,0.05,14,22.3
2,2,0,3,0.0,7,0.83,1.3,0,40.8,0.05,14,25.6
2,2,0,3,-1.0,7,0.93,1.2,2,49.9,0.0,14,24.5
2,2,0,3,-3.0,7,0.93,1.2,2,54.5,0.06,14,22.3
2,2,0,3,-1.0,7,0.6,1.6,2,48.2,0.05,14,20.8
2,2,0,3,0.0,7,0.6,1.3,0,39.5,0.06,14,22.0
2,2,0,3,-1.0,7,0.58,1.3,2,39.8,0.05,14,21.3
2,2,0,3,-3.0,7,0.53,1.1,2,39.3,0.06,14,21.6
2,2,0,3,-1.0,7,0.99,1.1,2,40.4,0.06,14,21.3
2,2,0,3,0.0,7,0.68,1.3,0,35.5,0.01,14,25.7
2,2,0,3,2.0,7,0.68,1.3,1,40.7,0.01,14,25.9
2,2,0,3,0.0,7,0.68,1.3,0,48.5,0.01,14,23.1
2,2,0,3,1.0,7,0.68,1.3,0,46.6,0.01,14,24.1
2,2,0,3,0.0,7,0.68,1.3,0,37.6,0.01,14,22.5
2,2,0,3,1.0,7,0.68,1.3,0,27.9,0.02,14,24.6
2,2,0,3,1.0,7,0.68,1.3,0,30.2,0.02,14,22.8
2,2,0,3,0.0,7,0.68,1.3,0,23.1,0.02,14,25.1
2,2,0,3,0.0,7,0.68,1.5,0,37.1,0.01,14,21.8
2,2,0,3,-2.0,7,0.58,1.5,1,43.1,0.02,14,24.6
2,2,0,3,1.0,7,0.68,1.2,1,42.8,0.05,14,22.0
2,2,0,3,1.0,7,0.68,1.1,1,40.4,0.05,14,22.2
2,2,0,3,0.0,7,0.68,1.2,0,39.5,0.06,14,21.9
2,2,0,3,1.0,7,0.68,1.2,1,36.2,0.05,14,23.0
2,2,0,3,0.0,7,0.68,1.2,0,39.0,0.05,14,21.9
2,2,0,3,-1.0,7,0.55,1.5,0,47.9,0.03,14,24.0
2,2,0,3,1.0,7,0.55,1.5,1,51.8,0.03,14,23.5
2,2,0,3,-1.0,7,0.4,1.7,0,52.2,0.05,14,22.1
2,2,0,3,2.0,7,0.4,1.7,1,52.3,0.06,14,22.6
2,2,0,3,-1.0,7,0.55,1.5,0,44.4,0.05,14,21.8
2,2,0,3,1.0,7,0.55,1.5,1,39.3,0.05,14,22.3
2,2,0,3,-1.0,7,0.6,1.5,0,40.5,0.05,14,21.8
2,2,0,3,-1.0,7,0.6,1.5,2,39.0,0.06,14,22.1
2,2,0,3,0.0,7,0.55,1.5,0,42.8,0.06,14,21.6
2,2,0,3,1.0,7,0.46,1.4,1,49.8,0.02,14,23.2
2,2,0,3,2.0,7,0.46,1.4,1,44.9,0.04,14,25.6
2,2,0,3,-1.0,7,0.56,1.4,1,53.5,0.02,14,22.5
2,2,0,3,-2.0,7,0.56,1.3,1,50.7,0.03,14,23.2
2,2,0,3,-1.0,7,0.56,1.5,1,47.0,0.01,14,21.7
2,2,0,3,0.0,7,0.52,1.5,0,41.5,0.04,14,25.0
2,2,0,3,2.0,7,0.52,1.5,1,49.5,0.04,14,23.8
2,2,0,3,-1.0,7,0.52,1.3,2,53.8,0.01,14,22.9
2,2,0,3,0.0,7,0.52,1.2,0,52.3,0.03,14,22.5
2,2,0,3,-1.0,7,0.52,1.2,2,39.5,0.02,14,22.8
2,2,0,3,1.0,7,0.52,1.3,1,37.3,0.03,14,23.4
2,2,0,3,-3.0,7,0.33,1.2,2,37.4,0.02,14,22.6
2,2,0,3,1.0,7,0.33,1.2,1,34.7,0.03,14,24.1
2,2,0,3,0.0,7,0.46,1.3,0,40.8,0.02,14,22.6
2,2,0,3,1.0,7,0.63,1.2,1,47.0,0.03,14,24.1
2,2,0,3,2.0,7,0.46,1.3,1,45.9,0.04,14,24.9
2,2,0,3,1.0,7,0.78,1.3,1,41.5,0.04,14,24.9
2,2,0,3,2.0,7,0.78,1.3,1,49.2,0.04,14,23.9
2,2,0,3,0.0,7,0.63,1.3,0,48.9,0.04,14,22.6
2,2,0,3,0.0,7,0.63,1.4,0,50.8,0.04,14,23.1
2,2,0,3,-1.0,7,0.63,1.3,0,43.6,0.05,14,22.3
2,2,0,3,1.0,7,0.63,1.2,1,36.6,0.03,14,23.2
2,2,0,3,0.0,7,0.63,1.2,0,37.0,0.05,14,22.9
2,2,0,3,-1.0,7,0.63,1.2,0,34.2,0.05,14,23.8
2,2,0,3,-1.0,7,0.63,1.3,0,43.1,0.05,14,22.5
2,2,0,3,1.0,7,0.55,1.3,1,39.8,0.04,14,25.7
2,2,0,3,2.0,7,0.51,1.7,1,48.4,0.04,14,24.2
2,2,0,3,0.0,7,0.53,1.4,0,50.2,0.05,14,23.5
2,2,0,3,1.0,7,0.53,1.5,1,39.3,0.04,14,23.1
2,2,0,3,-1.0,7,0.53,1.3,0,36.0,0.04,14,23.3
2,2,0,3,0.0,7,0.38,1.4,0,35.2,0.04,14,23.4
2,2,0,3,1.0,7,0.38,1.8,1,34.5,0.04,14,23.4
2,2,0,3,-1.0,7,0.53,1.2,0,42.0,0.05,14,22.7
2,2,0,3,-2.0,7,0.53,1.2,2,36.6,0.03,14,23.2
2,2,0,3,-1.0,7,0.51,1.2,2,46.5,0.04,14,24.3
2,2,0,3,-1.0,7,0.51,1.2,2,44.4,0.04,14,25.4
2,2,0,3,0.0,7,0.51,1.2,0,50.1,0.05,14,23.5
2,2,0,3,0.0,7,0.51,1.4,0,50.8,0.04,14,23.1
2,2,0,3,0.0,7,0.51,1.2,0,39.3,0.04,14,23.1
2,2,0,3,0.0,7,0.51,1.2,0,35.7,0.04,14,23.4
2,2,0,3,1.0,7,0.63,1.2,1,44.7,0.05,14,24.5
2,2,0,3,0.0,7,0.63,1.2,0,48.4,0.04,14,24.2
2,2,0,3,0.0,7,0.57,1.2,0,50.2,0.04,14,23.6
2,2,0,3,0.0,7,0.57,1.4,0,49.8,0.04,14,23.3
2,2,0,3,0.0,7,0.55,1.2,0,39.3,0.04,14,23.1
2,2,0,3,-2.0,7,0.55,1.2,2,36.6,0.03,14,23.2
2,2,0,3,0.0,7,0.55,1.2,0,35.2,0.04,14,23.4
2,2,0,3,-1.0,7,0.55,1.2,2,34.3,0.03,14,23.8
2,2,0,3,-1.0,7,0.55,1.2,2,37.4,0.05,14,23.5
2,2,0,3,-1.0,7,0.57,1.3,1,47.1,0.04,14,23.6
2,2,0,3,-1.0,7,0.57,1.3,1,42.6,0.04,14,25.9
2,2,0,3,-1.0,7,0.57,1.3,1,50.0,0.04,14,23.0
2,2,0,3,-1.0,7,0.57,1.3,1,49.2,0.05,14,23.6
2,2,0,3,-1.0,7,0.62,1.2,0,43.6,0.05,14,22.3
2,2,0,3,-1.0,7,0.57,1.3,0,36.3,0.04,14,23.4
2,2,0,3,0.0,7,0.6,1.2,1,36.7,0.05,14,23.0
2,2,0,3,0.0,7,0.57,1.2,0,34.3,0.04,14,23.8
2,2,0,3,1.0,7,0.72,1.2,2,41.1,0.05,14,23.0
2,2,0,3,-2.0,7,0.53,1.2,0,46.8,0.04,14,23.3
2,2,0,3,-2.0,7,0.53,1.2,0,45.9,0.04,14,24.9
2,2,0,3,-2.0,7,0.5,1.2,0,48.9,0.04,14,22.4
2,2,0,3,-2.0,7,0.5,1.3,0,49.2,0.05,14,23.6
2,2,0,3,-3.0,7,0.52,1.2,2,40.0,0.04,14,23.1
2,2,0,3,-2.0,7,0.52,1.2,0,35.3,0.04,14,23.4
2,2,0,3,-2.0,7,0.58,1.3,0,36.7,0.05,14,23.0
2,2,0,3,-2.0,7,0.58,1.2,0,34.3,0.04,14,23.8
2,2,0,3,-1.0,7,0.5,1.2,0,43.1,0.05,14,22.5
2,2,0,3,0.0,7,0.78,1.2,0,39.0,0.04,14,25.3
2,2,0,3,2.0,7,0.78,1.3,1,49.2,0.04,14,23.9
2,2,0,3,2.0,7,0.51,1.2,1,41.8,0.04,14,25.5
2,2,0,3,2.0,7,0.51,1.2,1,42.1,0.04,14,26.2
2,2,0,3,1.0,7,0.51,1.3,0,47.3,0.05,14,24.3
2,2,0,3,2.0,7,0.51,1.2,1,47.7,0.04,14,24.2
2,2,0,3,0.0,7,0.56,1.3,0,40.9,0.05,14,23.9
2,2,0,3,3.0,7,0.56,1.3,1,35.8,0.03,14,24.6
2,2,0,3,2.0,7,0.66,1.3,1,35.7,0.06,14,24.4
2,2,0,3,3.0,7,0.66,1.2,1,34.0,0.03,14,24.6
2,2,0,3,2.0,7,0.51,1.2,1,35.0,0.07,14,24.6
2,2,0,3,1.0,7,0.63,1.3,0,39.7,0.05,14,25.6
2,2,0,3,2.0,7,0.63,1.4,1,47.8,0.04,14,25.1
2,2,0,3,2.0,7,0.68,1.3,1,46.1,0.05,14,24.1
2,2,0,3,1.0,7,0.64,1.3,0,38.9,0.06,14,24.2
2,2,0,3,2.0,7,0.64,1.3,1,35.7,0.03,14,24.5
2,2,0,3,2.0,7,0.68,1.2,1,34.8,0.07,14,24.6
2,2,0,3,2.0,7,0.68,1.2,1,32.9,0.04,14,24.2
2,2,0,3,1.0,7,0.57,1.2,1,41.8,0.04,14,25.5
2,2,0,3,1.0,7,0.57,1.1,1,47.8,0.04,14,24.8
2,2,0,3,0.0,7,0.57,1.2,0,48.6,0.05,14,24.2
2,2,0,3,0.0,7,0.58,1.0,0,46.1,0.05,14,24.1
2,2,0,3,0.0,7,0.62,1.1,0,39.0,0.07,14,24.1
2,2,0,3,0.0,7,0.62,1.1,0,35.8,0.03,14,24.6
2,2,0,3,1.0,7,0.63,1.3,1,39.7,0.05,14,25.6
2,2,0,3,2.0,7,0.63,1.2,1,47.8,0.04,14,25.3
2,2,0,3,0.0,7,0.63,1.2,0,48.1,0.04,14,24.2
2,2,0,3,1.0,7,0.55,1.0,1,46.1,0.05,14,24.1
2,2,0,3,2.0,7,0.57,1.3,1,46.2,0.94,14,26.4
2,2,0,3,3.0,7,0.57,1.2,1,48.2,0.66,14,27.2
2,2,0,3,2.0,7,0.57,1.3,1,57.2,0.07,14,24.4
2,2,0,3,2.0,7,0.57,1.0,1,55.8,0.08,14,24.3
2,2,0,3,1.0,7,0.59,1.4,1,56.9,0.06,14,23.4
2,2,0,3,3.0,7,0.59,1.3,1,51.0,0.92,14,27.0
2,2,0,3,-1.0,7,0.59,1.3,0,61.7,0.44,14,22.1
2,2,0,3,2.0,7,0.59,1.9,1,55.8,0.08,14,24.3
2,2,0,3,-1.0,7,0.59,1.3,0,42.2,0.05,14,24.5
2,2,0,3,0.0,7,0.59,1.1,0,39.7,0.08,14,24.0
2,2,0,3,0.0,7,0.59,1.4,0,48.6,0.05,14,21.5
2,2,0,3,0.0,7,0.59,1.5,0,37.0,0.09,14,24.2
2,2,0,3,0.0,7,0.59,1.5,0,47.7,0.07,14,21.7
2,2,0,3,0.0,7,0.57,1.3,0,46.2,0.94,14,26.4
2,2,0,3,3.0,7,0.57,1.2,1,56.7,0.01,14,26.0
2,2,0,3,0.0,7,0.57,1.8,0,60.9,0.07,14,23.6
2,2,0,3,1.0,7,0.57,1.3,0,55.8,0.08,14,24.3
2,2,0,3,0.0,7,0.57,1.2,0,40.1,0.08,14,23.9
2,2,0,3,2.0,7,0.53,1.3,1,46.2,0.94,14,26.4
2,2,0,3,0.0,7,0.58,1.2,0,62.7,0.62,14,22.6
2,2,0,3,0.0,7,0.58,1.4,0,60.5,0.1,14,23.9
2,2,0,3,0.0,7,0.51,1.2,0,39.9,0.07,14,23.0
2,2,0,3,-1.0,7,0.57,1.3,0,40.1,0.03,14,23.9
2,2,0,3,1.0,7,0.57,1.5,1,36.1,0.05,14,27.0
2,2,0,3,-1.0,7,0.55,1.3,0,31.5,0.03,14,24.6
2,2,0,3,1.0,7,0.72,1.3,1,30.3,0.04,14,24.0
2,2,0,3,3.0,7,0.63,1.2,1,35.1,0.03,14,26.8
2,2,0,3,1.0,7,0.62,2.0,0,40.4,0.04,14,24.3
2,2,0,3,0.0,7,0.56,1.8,0,33.9,0.03,14,23.7
2,2,0,3,1.0,7,0.77,1.5,1,39.3,0.01,14,26.2
2,2,0,3,2.0,7,0.72,1.6,1,49.4,0.02,14,24.0
2,2,0,3,0.0,7,0.72,1.5,1,52.2,0.01,14,23.4
2,2,0,3,1.0,7,0.62,1.5,1,51.0,0.01,14,23.3
2,2,0,3,1.0,7,0.62,1.5,1,35.8,0.01,14,23.7
2,2,0,3,1.0,7,0.62,1.3,1,34.6,0.01,14,22.8
2,2,0,3,0.0,7,0.72,1.5,1,36.8,0.01,14,23.0
2,2,0,3,-1.0,7,0.7,1.2,2,44.5,0.02,14,25.7
2,2,0,3,2.0,7,0.78,1.5,1,39.8,0.55,14,25.8
2,2,0,3,2.0,7,0.64,1.3,1,49.3,0.8,14,24.5
2,2,0,3,0.0,7,0.62,1.1,0,53.7,0.64,14,23.1
2,2,0,3,0.0,7,0.62,1.1,0,53.7,0.66,14,22.8
2,2,0,3,0.0,7,0.62,1.1,0,38.2,0.76,14,22.6
2,2,0,3,0.0,7,0.62,1.1,0,38.2,0.68,14,22.8
2,2,0,3,1.0,7,0.62,1.5,1,46.9,0.52,14,24.8
2,2,0,3,2.0,7,0.58,1.3,2,40.3,0.4,14,26.1
2,2,0,3,0.0,7,0.36,1.6,0,36.2,0.82,14,22.7
2,2,0,3,0.0,7,0.36,1.2,0,36.5,0.69,14,22.8
2,2,0,3,0.0,7,0.46,1.6,0,38.6,0.81,14,22.8
2,2,0,3,0.0,7,0.46,1.2,0,48.0,0.55,14,23.9
2,2,0,3,-2.0,7,0.46,1.2,2,45.5,0.63,14,25.6
2,2,0,3,0.0,7,0.61,1.2,0,44.3,0.56,14,22.1
2,2,0,3,-1.0,7,0.61,1.2,2,38.6,0.72,14,22.6
2,2,0,3,-2.0,7,0.46,1.2,2,38.3,0.74,14,22.2
2,2,0,3,-1.0,7,0.63,1.2,2,42.7,0.02,14,24.8
2,2,0,3,3.0,7,0.58,1.5,1,45.6,0.02,14,24.1
2,2,0,3,-1.0,7,0.82,1.2,2,37.6,0.02,14,25.5
2,2,0,3,0.0,7,0.82,1.1,0,44.4,0.02,14,24.4
2,2,0,3,-1.0,7,0.82,1.2,2,49.7,0.02,14,22.9
2,2,0,3,0.0,7,1.02,1.1,0,47.6,0.02,14,22.9
2,2,0,3,-3.0,7,1.02,1.4,2,36.5,0.02,14,22.4
2,2,0,3,0.0,7,1.02,1.1,0,34.1,0.02,14,22.7
2,2,0,3,-1.0,7,0.98,1.1,2,32.7,0.02,14,22.4
2,2,0,3,1.0,7,0.98,1.1,0,32.9,0.02,14,22.5
2,2,0,3,1.0,7,0.73,1.3,1,41.2,0.04,14,24.8
2,2,0,3,2.0,7,0.73,1.3,1,46.5,0.03,14,25.0
2,2,0,3,-1.0,7,0.73,1.2,0,50.9,0.02,14,23.2
2,2,0,3,1.0,7,0.73,1.2,1,50.3,0.02,14,23.5
2,2,0,3,-1.0,7,0.73,1.2,0,49.7,0.05,14,21.6
2,2,0,3,2.0,7,0.73,1.2,1,24.6,0.04,14,25.8
2,2,0,3,-1.0,7,0.73,1.2,0,43.9,0.08,14,21.0
2,2,0,3,-1.0,7,0.73,1.2,0,47.7,0.08,14,20.6
2,2,0,3,0.0,7,0.48,1.5,0,48.6,0.03,14,23.1
2,2,0,3,-1.0,7,0.55,1.3,0,48.6,0.04,14,22.3
2,2,0,3,-3.0,7,0.55,1.2,2,47.4,0.03,14,24.6
2,2,0,3,-1.0,7,0.55,1.2,0,52.0,0.03,14,21.8
2,2,0,3,1.0,7,0.55,1.4,1,52.3,0.04,14,22.5
2,2,0,3,-1.0,7,0.55,1.2,0,46.9,0.05,14,21.3
2,2,0,3,1.0,7,0.55,1.4,1,38.9,0.03,14,22.1
2,2,0,3,-1.0,7,0.55,1.1,0,42.3,0.05,14,21.2
2,2,0,3,-2.0,7,0.38,1.3,2,42.3,0.04,14,24.3
2,2,0,3,1.0,7,0.38,1.3,1,52.0,0.04,14,23.7
2,2,0,3,-2.0,7,0.71,1.4,2,55.4,0.05,14,22.2
2,2,0,3,1.0,7,0.71,1.4,0,53.1,0.05,14,22.2
2,2,0,3,-1.0,7,0.42,1.5,2,41.6,0.04,14,21.8
2,2,0,3,-2.0,7,0.42,1.1,2,38.5,0.05,14,22.1
2,2,0,3,-1.0,7,0.81,1.3,2,38.1,0.04,14,21.8
2,2,0,3,-2.0,7,0.81,1.3,0,35.5,0.04,14,22.2
2,2,0,3,0.0,7,0.83,1.3,1,38.5,0.04,14,21.4
2,2,0,3,1.0,7,0.53,1.2,1,45.9,0.04,14,24.0
2,2,0,3,-2.0,7,0.53,1.2,2,52.4,0.04,14,23.4
2,2,0,3,-2.0,7,0.53,1.2,2,55.6,0.04,14,22.2
2,2,0,3,-2.0,7,0.53,1.2,2,51.4,0.05,14,22.4
2,2,0,3,-1.0,7,0.53,1.2,2,45.0,0.04,14,21.6
2,2,0,3,-2.0,7,0.53,1.2,2,38.5,0.04,14,22.2
2,2,0,3,-1.0,7,0.55,1.6,2,38.5,0.04,14,21.4
2,2,0,3,0.0,7,0.4,1.3,0,48.1,0.03,14,23.7
2,2,0,3,0.0,7,0.4,1.1,0,44.7,0.02,14,25.0
2,2,0,3,1.0,7,0.38,1.1,1,53.8,0.04,14,22.0
2,2,0,3,1.0,7,0.38,1.1,1,52.3,0.04,14,22.5
2,2,0,3,-3.0,7,0.38,1.2,2,43.4,0.04,14,21.6
2,2,0,3,-3.0,7,0.58,1.1,2,38.5,0.05,14,22.1
2,2,0,3,-3.0,7,0.38,1.3,2,36.9,0.03,14,22.2
2,2,0,3,-3.0,7,0.38,1.4,2,42.9,0.06,14,21.0
2,2,0,3,0.0,7,0.48,1.2,0,41.1,0.03,14,24.7
2,2,0,3,0.0,7,0.48,1.2,0,52.4,0.04,14,23.4
